name,url,list-url
Brief Encounter,https://letterboxd.com/film/brief-encounter/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Chinatown,https://letterboxd.com/film/chinatown/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Aparajito,https://letterboxd.com/film/aparajito/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Wings of Desire,https://letterboxd.com/film/wings-of-desire/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
The Third Man,https://letterboxd.com/film/the-third-man/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Back to the Future,https://letterboxd.com/film/back-to-the-future/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
To Be or Not to Be,https://letterboxd.com/film/to-be-or-not-to-be/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Children of Men,https://letterboxd.com/film/children-of-men/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Eternal Sunshine of the Spotless Mind,https://letterboxd.com/film/eternal-sunshine-of-the-spotless-mind/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Vertigo,https://letterboxd.com/film/vertigo/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
We All Loved Each Other So Much,https://letterboxd.com/film/we-all-loved-each-other-so-much/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Where Is My Friend's House?,https://letterboxd.com/film/where-is-my-friends-house/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Terminator 2: Judgment Day,https://letterboxd.com/film/terminator-2-judgment-day/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Moonlight,https://letterboxd.com/film/moonlight-2016/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
An Elephant Sitting Still,https://letterboxd.com/film/an-elephant-sitting-still/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Dog Day Afternoon,https://letterboxd.com/film/dog-day-afternoon/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Amadeus,https://letterboxd.com/film/amadeus/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
The Life and Death of Colonel Blimp,https://letterboxd.com/film/the-life-and-death-of-colonel-blimp/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
La Notte,https://letterboxd.com/film/la-notte/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Once Upon a Time in America,https://letterboxd.com/film/once-upon-a-time-in-america/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Your Name.,https://letterboxd.com/film/your-name/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Metropolis,https://letterboxd.com/film/metropolis/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Raging Bull,https://letterboxd.com/film/raging-bull/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Z,https://letterboxd.com/film/z/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Sunrise: A Song of Two Humans,https://letterboxd.com/film/sunrise-a-song-of-two-humans/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Raise the Red Lantern,https://letterboxd.com/film/raise-the-red-lantern/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
The Young and the Damned,https://letterboxd.com/film/the-young-and-the-damned/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Shoplifters,https://letterboxd.com/film/shoplifters/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Mulholland Drive,https://letterboxd.com/film/mulholland-drive/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Ugetsu,https://letterboxd.com/film/ugetsu/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Paper Moon,https://letterboxd.com/film/paper-moon/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Il Sorpasso,https://letterboxd.com/film/il-sorpasso/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Coco,https://letterboxd.com/film/coco-2017/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Nostalgia,https://letterboxd.com/film/nostalgia-1983/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
An Autumn Afternoon,https://letterboxd.com/film/an-autumn-afternoon/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
A Matter of Life and Death,https://letterboxd.com/film/a-matter-of-life-and-death/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Akira,https://letterboxd.com/film/akira/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
My Neighbor Totoro,https://letterboxd.com/film/my-neighbor-totoro/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
The Grand Budapest Hotel,https://letterboxd.com/film/the-grand-budapest-hotel/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Life Is Beautiful,https://letterboxd.com/film/life-is-beautiful/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Sweet Smell of Success,https://letterboxd.com/film/sweet-smell-of-success/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Toy Story,https://letterboxd.com/film/toy-story/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Make Way for Tomorrow,https://letterboxd.com/film/make-way-for-tomorrow/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
The Departed,https://letterboxd.com/film/the-departed/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Marketa Lazarová,https://letterboxd.com/film/marketa-lazarova/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Solaris,https://letterboxd.com/film/solaris/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Raiders of the Lost Ark,https://letterboxd.com/film/raiders-of-the-lost-ark/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Opening Night,https://letterboxd.com/film/opening-night/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
All That Jazz,https://letterboxd.com/film/all-that-jazz/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Witness for the Prosecution,https://letterboxd.com/film/witness-for-the-prosecution-1957/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
The Treasure of the Sierra Madre,https://letterboxd.com/film/the-treasure-of-the-sierra-madre/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Rashomon,https://letterboxd.com/film/rashomon/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Double Indemnity,https://letterboxd.com/film/double-indemnity/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Throne of Blood,https://letterboxd.com/film/throne-of-blood/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Nobody Knows,https://letterboxd.com/film/nobody-knows/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Early Summer,https://letterboxd.com/film/early-summer/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Inception,https://letterboxd.com/film/inception/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Manila in the Claws of Light,https://letterboxd.com/film/manila-in-the-claws-of-light/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
The Hunt,https://letterboxd.com/film/the-hunt-2012/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Once Upon a Time in Anatolia,https://letterboxd.com/film/once-upon-a-time-in-anatolia/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Umberto D.,https://letterboxd.com/film/umberto-d/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Paddington 2,https://letterboxd.com/film/paddington-2/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Little Women,https://letterboxd.com/film/little-women-2019/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
"Life, and Nothing More...",https://letterboxd.com/film/life-and-nothing-more/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Rififi,https://letterboxd.com/film/rififi/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
A Face in the Crowd,https://letterboxd.com/film/a-face-in-the-crowd/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Mad Max: Fury Road,https://letterboxd.com/film/mad-max-fury-road/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Le Samouraï,https://letterboxd.com/film/le-samourai/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Network,https://letterboxd.com/film/network/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Good Will Hunting,https://letterboxd.com/film/good-will-hunting/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
The Red Light Bandit,https://letterboxd.com/film/the-red-light-bandit/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Ace in the Hole,https://letterboxd.com/film/ace-in-the-hole/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Boogie Nights,https://letterboxd.com/film/boogie-nights/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Taste of Cherry,https://letterboxd.com/film/taste-of-cherry/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Gangs of Wasseypur - Part 2,https://letterboxd.com/film/gangs-of-wasseypur-part-2/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Get Out,https://letterboxd.com/film/get-out-2017/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
A Moment of Innocence,https://letterboxd.com/film/a-moment-of-innocence/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
